text,language
hoe gaat het met jou?,Dutch
hoe gaat het?,Dutch
hoe gaat het?.,Dutch
"dus je ontmoet iemand en je tijd, hoe gaat het ?.",Dutch
"zin nummer twee als je iemand een tijdje niet hebt gezien, vertel je hem een ​​lange tijd niet gezien, dus dat betekent dat je deze persoon misschien weken of maanden niet gezien hebt, zin nummer.",Dutch
drie als je je wilt vragen wat je hebt gedaan.,Dutch
"je vraagt ​​wat je hebt uitgespookt, dus wat gebeurde er in je leven?",Dutch
wat heb je gedaan om ze op te voeden als alles goed gaat?,Dutch
"Nou, je kunt gewoon antwoorden, kan niet klagen dat alles echt gaaf is.",Dutch
"kan niet klagen volgende zin iemand vertelt je iets en je hebt het niet echt in het gesprek genoemd alsof ze op de een of andere manier raden dat je een nieuwe baan hebt, en je vraagt ​​het hem.",Dutch
hoe weet je dat?.,Dutch
"waar heb je het nieuws vandaan, zoals hoe gaat het?",Dutch
"weet dat als iemand een leuke grap vertelt, je kunt zien dat het een goede is.",Dutch
"dat is een geweldige grap, dus de zin is dat het een goede is.",Dutch
"als je iemand wilt bedanken, kun je zeggen dat het erg aardig van je is, heel erg bedankt dat je dat gedaan hebt, dat is erg aardig van je, het is erg aardig van je als iemand.",Dutch
"probeerde u te helpen, maar kon het resultaat dat u kunt zeggen niet bereiken.",Dutch
"toch bedankt het maakt niet uit, maar toch bedankt.",Dutch
bedankt voor de moeite.,Dutch
"nee, toch bedankt, en een andere zin die ik soms in mijn e-mail gebruik als ik niet om een ​​persoon heb gevraagd.",Dutch
vraag ik en dan zeg ik uiteindelijk.,Dutch
"bij voorbaat dank, wat betekent dat ik echt hoop dat je het gaat doen.",Dutch
bedank je bij voorbaat.,Dutch
"bij voorbaat dank als iemand een fout heeft gemaakt, en hij is er echt van streek over.",Dutch
je kunt gewoon geen zorgen zeggen.,Dutch
"maak je geen zorgen, maak je geen zorgen, dus maak je er geen zorgen over.",Dutch
het is goed.,Dutch
"maak je geen zorgen, stel je voor dat je thuiskwam en al je vrienden op je bank zitten.",Dutch
"en je bent net als wat er hier aan de hand is, zoals wat doe je hier ?.",Dutch
wat gebeurt er als je iets niet hebt opgevangen of als het de persoon die je altijd kunt vragen niet begreep of ik je goed heb begrepen ?.,Dutch
"en ga je gang en leg uit waar je vandaan kwam, heb ik je goed begrepen?",Dutch
"als je iemand vraagt ​​om niet van streek te zijn en niet te huilen, kun je zeggen dat je het niet ter harte moet nemen.",Dutch
"neem het niet ter harte, wees niet zo van streek, neem het niet ter harte.",Dutch
"een andere manier om te vragen of je een deel van een zin niet hebt verstaan, kun je zeggen dat ik het laatste woord niet heb verstaan.",Dutch
mijn excuses.,Dutch
kun je het herhalen omdat ik het laatste woord niet heb verstaan ​​als hij wil dat iemand de hele zin opnieuw herhaalt.,Dutch
je kunt sorry zeggen.,Dutch
Ik luisterde niet omdat je het misschien druk had.,Dutch
"misschien was je aan het telefoneren en was er iemand tegen je aan het praten, en je denkt.",Dutch
O mijn God.,Dutch
sorry ik luisterde niet.,Dutch
kan je het herhalen?.,Dutch
mijn excuses.,Dutch
ik luisterde niet naar een andere zin die ik de hele tijd gebruik.,Dutch
"het maakt niet uit, maak je geen zorgen als je je koffie overal bij me neerzet.",Dutch
het is alsof het er niet toe doet.,Dutch
ik red het wel.,Dutch
ik' Ik ga toch naar de was.,Dutch
het maakt niet uit of je iemand geluk wilt wensen.,Dutch
en ik doe altijd dat je vingers gekruist kunt zeggen en je vingers zo kruist.,Dutch
duimen.,Dutch
"een andere uitdrukking die Amerikanen gebruiken is oh slecht, die het verklaart en.",Dutch
"de situatie is dat je iets niet hebt gekregen en dan krijg je een extra effect, en je krijgt het.",Dutch
"en je bent zo van oh dat verklaart het, dat verklaart het.",Dutch
"een andere manier om de persoon te vertellen dat hij niet boos moet zijn, is door te zeggen dat dingen gebeuren alsof het goed is.",Dutch
"er gebeuren dingen, wees niet boos als je niet de naam hebt van een persoon met wie je hem wilt spreken.",Dutch
"je kunt sorry zeggen dat ik je stoor, je weet dat je het ziet.",Dutch
"als iemand het druk heeft, kunt u altijd sorry zeggen dat ik u stoor en dan kunt u het vragen.",Dutch
sorry dat ik je stoor.,Dutch
"als je midden in iets in iemand zit ' Je vraagt ​​je iets wat je kunt zeggen, oh.",Dutch
"je bent ergens middenin en iemand vraagt ​​je iets te doen wat je zegt, het spijt me.",Dutch
ik ben zo bij je ik ben bij je in en dan ga je verder met iets doen en je zegt waar we waren.,Dutch
"zoals wanneer zijn we gestopt waar we waren en je moet het herhalen, want met wat is het geluid waarmee sommige mensen zich vergissen.",Dutch
dus dit is een geweldige manier om te oefenen waar waren we ook alweer als je midden in een gesprek zit?,Dutch
"en je snapte niet wat de andere persoon zei, je kunt wel zeggen dat je het zei en met een vraagteken.",Dutch
wat betekent dat de persoon ertoe aanzet om nogmaals te herhalen?,Dutch
u zei .,Dutch
"als iemand een baan van zijn dromen heeft, of wat je ook kunt zeggen, gelukkig ben jij of iemand de universiteit van zijn dromen binnenstapte als een geluksvogel, dit is een manier om de persoon die je geluk heeft te feliciteren of gewoon te benadrukken dat hij geluk heeft gehad geluk je een andere manier om te zeggen Dat je echt boos bent, is om te zeggen dat ik in paniek raakte alsof ik zo boos was.",Dutch
Ik was bang dat dit super boos is.,Dutch
"oh, dit is bijna gek.",Dutch
"ik schrok van een andere zin die moedertaalsprekers gebruiken, is goed voor je en dit kan zowel positief als negatief zijn als je zegt dat ik promotie heb gemaakt en als ze goed voor je zeggen, zoals felicitaties en soms als je zegt alsof ik deze plek verlaat.",Dutch
"ze zijn als goed voor je, het zou beter zijn zonder jou en dit is een negatieve betekenis, dus luister echt naar de intonatie.",Dutch
"als iets je verrast, kun je ook zeggen dat je me voor de gek houdt, oh mijn god.",Dutch
"Ik kan het niet geloven, je houdt me voor de gek om iemand te vertellen dat hij moet glimlachen en om gelukkig te zijn, kun je altijd zeggen: opbeuren, opkijken.",Dutch
"als je iemand wilt die gewoon klinkt als huilen en klagen over iets dat niet gebeurt, kun je zeggen kom ik ben je kan het doen ik?",Dutch
kom op.,Dutch
"je kunt het doen je kunt de toefl doorgeven je kunt de gmat doorgeven, je krijgt het, kom op.",Dutch
"je kunt het doen als iemand het heel goed doet, je kunt ze vertellen ga zo door met het goede werk ga zo door met het goede werk als wees zo goed als je bent en ga zo door met het goede werk doorgaan met een andere zin is informeel, en dit is wat amerikanen zeggen.",Dutch
"dat is verlicht, wat betekent dat dat verbazingwekkend is, zeiden veel Amerikanen in Californië.",Dutch
"oh dat is verlicht en je hebt het waarschijnlijk gehoord in liedjes die ' Gaat branden als iemand succesvol is na mislukkingen, dus je kunt zeggen dat je gaat ik zei je dat je het gaat redden als iemand je vraagt ​​of je moe bent en je wilt zeggen dat je helemaal niet moe bent kan niet een beetje nah zeggen.",Dutch
"ik wil doorgaan ik ben er niet moe van, niet als iemand je vraagt, weet je het zeker en je bent er vrij zeker van dat je kunt zeggen dat daar geen ruimte voor is?",Dutch
"er is geen ruimte voor twijfel in Amerika of je iemand wilt sms'en of ze een bericht wilt sturen zeg je tekst naar tekst dus ik stuur je een sms betekent dat ik je een bericht zal sturen via whatsapp of een telegram of een boodschapper van wat dan ook, ik zal sms je nog een keer om iemand op te vrolijken en te zeggen dat ze niet boos moeten zijn, je kunt zeggen dat het het niet waard is, zoals waarom huil je?",Dutch
het is het niet waard.,Dutch
je bent zoveel beter dan het probleem waar je om huilt ' Het is je tranen niet waard.,Dutch
"het is het niet waard, ik ben persoonlijk dol op de zin die je rockt, wat betekent dat je geweldig bent.",Dutch
O mijn God.,Dutch
jij rock je rock?,Dutch
"nee, je hebt geweldig werk verricht.",Dutch
"je rockt als iemand niet echt goed werkt, en je wilt dat ze harder werken, je kunt zeggen dat je een extra mijl moet gaan, wat betekent dat je net als harder moet werken, een extra mijl moet doen.",Dutch
"een andere manier om precies hetzelfde te zeggen wat je kunt zeggen: verhoog je spel, zoals harder werken, beter werken, verhoog je spel.",Dutch
als iemand huilt en het niet wil.,Dutch
het zinkt je zegt: trek jezelf bij elkaar alsof je letterlijk jezelf neemt en jezelf bij elkaar brengt stop met werken stop met huilen trek jezelf bij elkaar.,Dutch
hey kalmeer jezelf samen een andere zin dat.,Dutch
ik hou van je verkocht mij omdat mensen soms hun reis beschrijven of iemand die ze kochten en ze beschrijven het zo goed.,Dutch
"en ze zijn alsof ik hetzelfde wil kopen en ik vertel hen dat je het hebt verkocht, je hebt me verkocht.",Dutch
"Ik zou dit niet goed kopen, je hebt me verkocht als je niet geïnteresseerd bent in het gesprek.",Dutch
je houdt van zitten je kunt zeggen dat het me niet kan schelen dit is zo saai.,Dutch
Ik ben niet geïnteresseerd.,Dutch
"Het kan me niet schelen als iemand je iets vraagt ​​en dit is een heel gemakkelijke beslissing voor je, zoals iemand zegt dat je mijn 1 miljoen dollar neemt en je zegt dat dit een no-brainer is.",Dutch
Ik neem het.,Dutch
"dit is een no-brainer, wat betekent dat het een heel gemakkelijke beslissing voor je is als je iets verkeerd hebt gedaan en je geeft toe dat je kunt zeggen dat ik het verpest heb, ja jongens.",Dutch
ik weet.,Dutch
mijn excuses.,Dutch
Ik heb het verpest.,Dutch
dit is mijn fout.,Dutch
"ik heb het verpest ik heb het verpest als je wilt dat iemand in plaats van mij werkt, kun je zeggen.",Dutch
kun je me bedekken zoals kan je werken in plaats van mij terwijl ik ' Ik zie mijn vriend.,Dutch
"kun je me dekken, het is tijd om te vertrekken en jongens, ik kan maar beter gaan, wat betekent dat ik al moet gaan.",Dutch
het is je weet.,Dutch
het is eigenlijk 13.00 uur.,Dutch
direct.,Dutch
Ik kan maar beter op een andere manier afscheid nemen.,Dutch
"ik kan zeggen wees voorzichtig, wat betekent: zorg voor jezelf.",Dutch
Ik zie je later.,Dutch
wees voorzichtig.,Dutch
"ik weet niet op welke dag het is wanneer je deze video bekijkt, maar of het vrijdag is, bijvoorbeeld weekend.",Dutch
je kunt zeggen: godzijdank is vrijdag of denk dat de hemel zaterdag weekendontdekking zei.,Dutch
ik ben zo blij dat dit het was jongens 50 zinnen in het engels laat me weten of dit nuttig was door deze video leuk te vinden en hieronder te reageren als je nog meer coole zinnen kent.,Dutch
"dat zou geweldig zijn, daar ergens een rode knop.",Dutch
Hallo en welkom.,Dutch
in deze video zal ik je 100 veelvoorkomende en zeer nuttige zinnen geven die je in een gesprek kunt gebruiken.,Dutch
als je een zin hoort oefenen om het na mij te zeggen.,Dutch
"probeer mijn uitspraak exact te kopiëren, inclusief de tone of voice die ik gebruik.",Dutch
oke laten we beginnen.,Dutch
basisgroeten hoe gaat het?,Dutch
hoe staat het ermee?,Dutch
hoe gaat het?,Dutch
leuk je te ontmoeten.,Dutch
Dat is lang geleden.,Dutch
hoe was het met je?,Dutch
"geweldig, bedankt.",Dutch
en jij?,Dutch
weinig.,Dutch
het gebruikelijke.,Dutch
ik moet gaan.,Dutch
"het was een genoegen je te ontmoeten, je ziet je later.",Dutch
blijf in contact.,Dutch
vragen naar informatie.,Dutch
kun je me vertellen wat dit woord betekent?,Dutch
zou je toevallig weten waar de bibliotheek is?,Dutch
aarzelend.,Dutch
dat is een goede vraag.,Dutch
even kijken.,Dutch
laat me even nadenken.,Dutch
vraagt ​​om herhaling.,Dutch
pardon?,Dutch
"sorry, dat heb ik niet verstaan.",Dutch
zou je dat willen herhalen?,Dutch
"kan je wat langzamer praten, alstublieft?",Dutch
"zeggen ""ik weet het niet"".",Dutch
Ik ben bang dat ik geen idee heb.,Dutch
"kan je daar niet helpen, sorry.",Dutch
slaat me.,Dutch
meningen.,Dutch
wat denk je daarvan?,Dutch
wat is uw mening hierover?,Dutch
ik denk dat dat een goed idee is.,Dutch
ik denk eerlijk gezegd niet dat het gaat werken.,Dutch
wat mij betreft is dit het beste restaurant van de stad.,Dutch
een vraag vermijden.,Dutch
Ik heb er geen mening over.,Dutch
laat me daar op terugkomen.,Dutch
ik mag het niet zeggen.,Dutch
eens en oneens.,Dutch
ik ben het daar niet meer mee eens.,Dutch
je hebt helemaal gelijk.,Dutch
ik ben het 100% met je eens.,Dutch
je slaat de spijker op zijn kop.,Dutch
ik weet niet zeker of ik het ermee eens ben.,Dutch
ik ben bang dat ik het er niet mee eens ben.,Dutch
Ik denk dat je het mis hebt.,Dutch
beleefd onderbreken.,Dutch
Sorry dat ik u onderbreek.,Dutch
kan ik je daar even stoppen?,Dutch
Vind je het erg als ik hier spring?,Dutch
doe Maar.,Dutch
ga maar door.,Dutch
laat me uitpraten.,Dutch
wacht even.,Dutch
suggesties.,Dutch
wat zeg je dat we naar de film gaan?,Dutch
wat dacht je van pizza eten voor vanavond?,Dutch
dat zou geweldig zijn.,Dutch
klinkt goed.,Dutch
daar ben ik niet zeker van.,Dutch
"nee, ik denk het niet.",Dutch
plannen maken.,Dutch
wat doe je vanavond?,Dutch
heb je plannen voor morgen?,Dutch
ben je aanstaande zaterdag vrij?,Dutch
wil je dit weekend iets doen?,Dutch
"zeker, wat heb je in gedachten?",Dutch
"Ik ben het hele weekend vrij, laten we iets doen.",Dutch
"nee sorry, ik heb al wat plannen gemaakt.",Dutch
Ik heb het morgen druk.,Dutch
"Ik zou graag iets willen doen, maar ik kan het niet.",Dutch
toestemming.,Dutch
vind je het erg als ik je mobiele telefoon gebruik?,Dutch
zou het goed zijn als ik morgen een vrije dag zou nemen?,Dutch
"ja, alsjeblieft, ga je gang.",Dutch
Nee helemaal niet.,Dutch
helaas moet ik nee zeggen.,Dutch
Ik heb liever dat je het niet doet.,Dutch
ik ben bang van wel.,Dutch
verzoeken doen.,Dutch
"mag ik het zout, alstublieft?",Dutch
Zou je me wat geld willen lenen?,Dutch
Ik vroeg me af of je me hiermee kon helpen.,Dutch
zeker geen probleem.,Dutch
Ja natuurlijk.,Dutch
ik help je graag verder.,Dutch
"sorry, ik kan het nu niet.",Dutch
ik ben bang dat ik het niet kan. aanbiedingen doen.,Dutch
kan ik je een glas water geven?,Dutch
wat dacht je van een ijsje?,Dutch
wil je dat ik je een lift naar huis geef?,Dutch
Ja graag.,Dutch
"dat zou geweldig zijn, bedankt.",Dutch
"met mij gaat het goed, maar bedankt voor het aanbieden.",Dutch
"nee, het gaat goed, bedankt.",Dutch
mensen bedanken.,Dutch
hartstikke bedankt.,Dutch
proost ik waardeer het echt.,Dutch
dat is erg aardig van je.,Dutch
ik kan je niet genoeg bedanken.,Dutch
het is niets.,Dutch
noem het niet.,Dutch
elk moment.,Dutch
graag gedaan.,Dutch
iemand vragen om te wachten.,Dutch
"kan je even wachten, alstublieft?",Dutch
wacht een seconde.,Dutch
heb even geduld met mij.,Dutch
Ik kom zo bij je.,Dutch
excuses aanbieden.,Dutch
dat spijt me echt.,Dutch
accepteer mijn excuses.,Dutch
maak je er geen zorgen over.,Dutch
geen zorgen.,Dutch
"oké, als je meer lessen wilt over veelvoorkomende zinnen en woordgroepen, laat het me weten in de comments hieronder.",Dutch
"Ook als je deze video leuk vond, geef hem dan een duim omhoog door op de like-knop te drukken en vergeet niet je op dit kanaal te abonneren door op de abonneerknop te klikken om mijn laatste lessen hier op youtube te krijgen.",Dutch
gelukkig leren en ik zie je binnenkort in een andere les.,Dutch
het gouden brood Er was eens in een klein dorpje een vrouw die Marion heette.,Dutch
"met haar enige dochter was narcisa marion buitengewoon nederig en lieve narcisa was echter helemaal het tegenovergestelde, je ziet dat ze mooi was zonder woorden, ze was als een leven.",Dutch
"pop en het meest grappige is dat ze oneindig veel van zichzelf hield, narcisa zou je.",Dutch
"help me het brood bakken he, mam, de meelmeisjes al mijn heldere en sprankelende ogen.",Dutch
"narcisa wil je me helpen deze zaden te planten wat waarom zou ik dat doen wat heb ik al dat vuil op mijn mooie vingers erger wat als het goed op mijn gezicht ging, dat was het probleem met narcisa.",Dutch
ze vond zichzelf te geweldig om wat voor werk dan ook te doen.,Dutch
Veel vrijers kwamen om narcissen te vragen.,Dutch
"omdat haar schoonheid wijd en zijd bekend was, maar ze ze allemaal heel grof afgewezen, waarom heb je die mannen gisteren weggestuurd, ze leken aardig, je kunt niet serieus zijn, mama een van hen.",Dutch
had zulke kleine ogen bijna als die van een vogel en de ander had een enorme neus dat ik niet bij hem in de buurt zou willen zijn.,Dutch
"toen hij niesde oh oh en de laatste stop nee ik wil niet meer horen, alles wat ik kon zien was dat die mannen echt aardig waren mijn liefste, je moet die schoonheid kennen.",Dutch
is niet alles moeder je moet beseffen dat ik iemand verdien als een prins of een ridder.,Dutch
"oh lieverd op een nacht toen ze sliep, zat haar moeder naast haar en keek naar haar.",Dutch
"mijn lieve kind, je bent zo mooi en lief, maar je geeft niks anders dan je schoonheid.",Dutch
op dat moment begon narcissus te lachen in haar slaap haar moeder was buitengewoon verrast hoe leuk ze de volgende ochtend een heel grappige droom moet hebben als narcis.,Dutch
Ik werd wakker.,Dutch
Ze glimlachte en giechelde hier lieverd vertel me waar je van droomde.,Dutch
"gisteravond nou mam, het was zo'n geweldige droom, weet je, er was een prins die naar me toe kwam.",Dutch
"en zei dat hij met me wilde trouwen, hij was in een gouden koets gekomen en hij was van boven tot onder gekleed en ook goud wat een dwaze droom.",Dutch
en je weet dat het beste ervan was toen ik mijn trouwjurk droeg die ook van goud was.,Dutch
Natuurlijk staarde iedereen alleen naar mij.,Dutch
narcisa er is niets verbazingwekkends aan die droom.,Dutch
"het was een erg egoïstische droom moeder, je weet niet wat je zegt, die droom heeft me doen beseffen dat ik veel grootser voedsel nodig heb dan het soort dat ik hier thuis eet, brood gemaakt van goud.",Dutch
Denk maar aan die arme narcis-moeder die zich zo zorgen maakte over haar dochter en hoe.,Dutch
ze zou die dag haar leven leiden.,Dutch
Twee vriendinnen kwamen op bezoek bij de moeder van de narcis.,Dutch
Ze waren mellie en badstof.,Dutch
"Ze waren alle drie al heel lang vrienden, maar badstof en ellie hadden allebei een geheim.",Dutch
waren magische wezens iets waarvan de moeder van narcisse niets wist van terry melli oh het is zo goed om je te zien het is erg lang geleden hoe gaat het met je ik ben heel goed geweest ik zou beter zijn geweest als alleen maar wat als mijn dochter narcisa een beetje meer begrip had marian vertelde mellie en badstof alles over narcisa en hoe ze zich zorgen maakte om haar ze wil eten brood gemaakt van goud wat moet ik met haar doen nou misschien als haar droom uitkomt.,Dutch
"dat zou geweldig zijn, zou het niet goed zijn, ik denk dat ze na verloop van tijd zal groeien om te leren, laten we over iets anders praten.",Dutch
nu later zwaaiden Mellie en Terry hun oude vriend gedag en gingen die avond zowel moeder als dochter lachend naar elkaar weg.,Dutch
klaarmaken voor bed moeder ik hoop echt dat mijn droom uitkomt weet je oh narcisa de volgende dag als narcisa en haar moeder waren buiten in hun tuin een prachtige.,Dutch
"gouden koets kwam aanrijden, bezaaid met edelstenen en diamanten en zag er buitengewoon verbluffend uit.",Dutch
toen het stopte kwam er een knappe man tevoorschijn en keek naar narcisa.,Dutch
Ze was helemaal verbaasd over hoe knap hij was.,Dutch
Mijn droom komt echt uit umm.,Dutch
"wat hallo ik ben hier gekomen om narcissushand in het huwelijk te vragen, maar hoe weet je haar naam en wie ben jij.",Dutch
"ik ben terrence de engel van het geluk de naam en de schoonheid van je dochter is over de hele wereld bekend hier ik heb je een geschenk meegebracht, maar je kent hem nauwelijks, je kunt niet met hem meegaan.",Dutch
oh dom hij is rijk en knap wat wil ik nog meer terrence ik accepteer je voorstel.,Dutch
"en daarmee stapte ze in zijn rijtuig en zonder zelfs maar afscheid te nemen van haar moeder reed het rijtuig weg met de engel terwijl ze aan het reizen waren, ging het rijtuig plotseling een magisch portaal binnen, daar reisde het door een stormachtig gebied, het rijtuig botste enorm rond en narcis.",Dutch
"was erg bang, maak je geen zorgen mijn liefste, dit alles zal snel voorbij zijn, net zoals hij dit zei, het rijtuig ging door een ander portaal en bereikte de oprit.",Dutch
"van een enorm en prachtig gouden kasteel narcisa was verbaasd over al het moois dat ze zag ik wist dat ik zoveel rijkdom verdien ik wist dat je het leuk zou vinden alles wat je wilt vind je hier van de mooiste jurken tot het lekkerste eten allemaal in mijn paleis goed sprekend over eten ik heb echt honger na die rit ik ' m uitgehongerd mag ik iets van dat lekkere eten natuurlijk hier vlees stinkende melissa ze zal je krijgen wat je maar wilt ik heb zoveel over je gehoord je arm schat je hebt honger, kom je niet, laten we naar de eettafel gaan en ik zal wat eten voor je halen, oh dank je, ze gingen naar de eetkamer en daar op de tafel stond het meest verbazingwekkende voedsel dat narcisa ooit had gezien, geweldig, dat komt omdat de jam wordt gemaakt.",Dutch
van robijnen de salades van smaragden en het brood daar is gemaakt van goudgoud brood hoe mooi deze jam eruit zal zien en heerlijk zal smaken met het brood ze nam een ​​sneetje erbij.,Dutch
"robijnrode jam erop en nam een ​​enorme hap dit is zo heet ik kan niet zo goed eten het is brood van goud en het beste ook maar als je het niet kunt eten moet ik je zilver brood zilver geven he, waarom niet jij eet.",Dutch
"iets anders maar ik wil gewoon brood brood dat ik kan eten, heb je niet die look zo aanstaande vrouw van mijn vader, het is koud je moet alleen de beste narcis eten.",Dutch
Ik heb naar al het eten gekeken.,Dutch
maar was diepbedroefd voor alles wat er oneetbaar was.,Dutch
"Ze begon al snel te huilen, ik wil dit niet, maar het eten is echt goed.",Dutch
"probeer hier wat gouden aardappelen, ze zijn echt goed en nadat je met mij bent getrouwd.",Dutch
je moet dit allemaal opeten.,Dutch
Ik dacht dat je van mooie dingen hield.,Dutch
"Nee, ik wil niet met je trouwen.",Dutch
Ik wil naar huis.,Dutch
naar mijn moeder laat me naar huis gaan melissa en terrence keken elkaar aan en knipogen goed.,Dutch
"als dat echt is wat je wilt, dan neem ik je mee naar huis.",Dutch
Terrence nam het huilen en ongelukkig op.,Dutch
narcis thuis in de koets begon ze diep na te denken over de keuzes die ze had gemaakt toen ze thuiskwam.,Dutch
"ze rende om haar moeder te omhelzen die in het huis zat, verdrietig, noch zus o mijn lieve dochter, ik dacht dat ik je nooit meer zou zien.",Dutch
oh mam ik hou zo veel van je en je had gelijk uiterlijk en rijkdom is niet alles het gouden brood was nutteloos omdat ik het niet kon eten en de man ook al.,Dutch
hij was knap hij gaf helemaal niet om me maar mijn liefste besef je dat dat precies de manier is waarop je anderen behandelde.,Dutch
"Ik weet dat het me zo spijt van de manier waarop ik me gedroeg mam oh nee het is goed sinds je het hebt gezien wat je fout was, kom, laten we je vanaf die dag iets lekkers geven.",Dutch
"narcisa veranderde haar manier van doen ze worstelde eerst maar langzaam en geduldig begon ze een stuk aardiger te worden op een dag dat mellie en badstof marian weer kwamen ontmoeten oh hallo jullie twee, dus vertel het ons marian.",Dutch
hoe' Marian vertelde hun nu allebei alles wat er was gebeurd en ze is sinds die tijd zo veranderd.,Dutch
"heeft ze, denk ik dat ze nu geen goudbrood meer zou willen, weet je.",Dutch
"Terry je lijkt eigenlijk een beetje op die engel, maar wat zie ik, hoe kun je hem zijn jullie twee zijn zo aardig",Dutch
namaste,Hindi
kese ho,Hindi
mera naam hai,Hindi
kya kar rahe ho,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
,Hindi
